Launch Angle (deg),Launch Speed (m/s)
85.56688244210147,79.69434407536595

t (s),x (m),y (m),vx (m/s),vy (m/s)
0.0,0,0,6.159999999999996,79.45591782619351
0.017,0.10471999999999994,1.3507506030452898,6.159999999999996,78.28852782619352
0.034,0.20943999999999988,2.68165557609058,6.159999999999996,77.12113782619352
0.05,0.30799999999999983,3.915593781309676,6.159999999999996,76.02241782619352
0.066,0.40655999999999975,5.131952466528772,6.159999999999996,74.92369782619352
0.082,0.5051199999999997,6.330731631747868,6.159999999999996,73.82497782619352
0.098,0.6036799999999997,7.511931276966965,6.159999999999996,72.72625782619352
0.114,0.7022399999999996,8.675551402186061,6.159999999999996,71.62753782619352
0.13,0.8007999999999996,9.821592007405158,6.159999999999996,70.52881782619352
0.14600000000000002,0.8993599999999996,10.950053092624255,6.159999999999996,69.43009782619352
0.16300000000000003,1.0040799999999996,12.130364755669545,6.159999999999996,68.26270782619352
0.18000000000000005,1.1087999999999996,13.290830788714835,6.159999999999996,67.09531782619352
0.19600000000000006,1.2073599999999995,14.364355873933931,6.159999999999996,65.99659782619352
0.21200000000000008,1.3059199999999995,15.420301439153027,6.159999999999996,64.89787782619352
0.2280000000000001,1.4044799999999995,16.458667484372125,6.159999999999996,63.79915782619352
0.2440000000000001,1.5030399999999995,17.479454009591223,6.159999999999996,62.70043782619352
0.2600000000000001,1.6015999999999995,18.48266101481032,6.159999999999996,61.60171782619352
0.27600000000000013,1.7001599999999994,19.468288500029416,6.159999999999996,60.50299782619352
0.29200000000000015,1.7987199999999994,20.436336465248512,6.159999999999996,59.40427782619352
0.30800000000000016,1.8972799999999994,21.38680491046761,6.159999999999996,58.30555782619352
0.3240000000000002,1.9958399999999994,22.319693835686707,6.159999999999996,57.20683782619352
0.3400000000000002,2.0943999999999994,23.235003240905804,6.159999999999996,56.10811782619352
0.3560000000000002,2.1929599999999994,24.1327331261249,6.159999999999996,55.00939782619352
0.3720000000000002,2.2915199999999993,25.012883491344,6.159999999999996,53.91067782619352
0.38800000000000023,2.3900799999999993,25.875454336563095,6.159999999999996,52.81195782619352
0.40400000000000025,2.4886399999999993,26.720445661782193,6.159999999999996,51.71323782619352
0.42000000000000026,2.5871999999999993,27.54785746700129,6.159999999999996,50.61451782619352
0.4360000000000003,2.6857599999999993,28.357689752220384,6.159999999999996,49.51579782619352
0.4520000000000003,2.7843199999999992,29.14994251743948,6.159999999999996,48.41707782619352
0.4680000000000003,2.882879999999999,29.924615762658576,6.159999999999996,47.31835782619352
0.4840000000000003,2.981439999999999,30.681709487877672,6.159999999999996,46.21963782619352
0.5000000000000003,3.079999999999999,31.421223693096767,6.159999999999996,45.12091782619352
0.5160000000000003,3.178559999999999,32.14315837831586,6.159999999999996,44.02219782619352
0.5320000000000004,3.277119999999999,32.84751354353496,6.159999999999996,42.92347782619352
0.5480000000000004,3.375679999999999,33.53428918875405,6.159999999999996,41.82475782619352
0.5640000000000004,3.474239999999999,34.20348531397315,6.159999999999996,40.72603782619352
0.5800000000000004,3.572799999999999,34.85510191919224,6.159999999999996,39.62731782619352
0.5970000000000004,3.677519999999999,35.52876632223753,6.159999999999996,38.45992782619352
0.6130000000000004,3.776079999999999,36.14412516745663,6.159999999999996,37.36120782619352
0.6290000000000004,3.874639999999999,36.74190449267572,6.159999999999996,36.26248782619352
0.6450000000000005,3.973199999999999,37.32210429789482,6.159999999999996,35.16376782619352
0.6610000000000005,4.0717599999999985,37.884724583113915,6.159999999999996,34.06504782619352
0.6770000000000005,4.1703199999999985,38.429765348333014,6.159999999999996,32.96632782619352
0.6930000000000005,4.2688799999999985,38.95722659355211,6.159999999999996,31.86760782619352
0.7090000000000005,4.367439999999998,39.4671083187712,6.159999999999996,30.76888782619352
0.7250000000000005,4.465999999999998,39.9594105239903,6.159999999999996,29.67016782619352
0.7410000000000005,4.564559999999998,40.4341332092094,6.159999999999996,28.57144782619352
0.7570000000000006,4.663119999999998,40.89127637442849,6.159999999999996,27.47272782619352
0.7730000000000006,4.761679999999998,41.33084001964759,6.159999999999996,26.37400782619352
